Date,File#,Puff site#,Exposure (ms),Recording Length (ms),Flash Length (ms),Start frame of Flash,Start time of Flash (ms),No. of events at site,Max Amp at site,centroid_x (pixels),centoid_y (pixels),t_peak (frames),t_peak (ms),Amplitude (DF/F0),sigmax,sigmay,angle
1107,1,1.053,5,24920,500,850,4250,2,0.1614618703,62.7378973774,36.1803247804,4816,24080,0.1432688519,3.8065722642,8.2671828351,4.5029654839
1107,1,1.053,5,24920,500,850,4250,2,0.1614618703,61.4794062154,37.8413422947,5585,27925,0.1614618703,2.6900170694,3.6376338435,0.0129919938
1107,1,1.054,5,24920,500,850,4250,1,0.0584943227,67.6684526585,54.882854446,4820,24100,0.0584943227,3.2486040569,5.414684808,65.8400750651
1107,1,1.055,5,24920,500,850,4250,1,0.0721652496,48.218735138,46.7876235141,4927,24635,0.0721652496,5.2493811285,6.3459393046,0.0115710746
1107,1,1.056,5,24920,500,850,4250,1,0.1981966768,73.294606007,89.4529236763,5069,25345,0.1981966768,4.0360353781,2.5655346366,38.672633439
1107,1,1.057,5,24920,500,850,4250,1,0.3050250424,32.2821282866,114.8746569609,5203,26015,0.3050250424,2.2925126746,3.2525976014,21.7480494789
1107,2,2.001,5,25840,500,698,3490,1,0.289567725,73.5185626518,96.5898702914,3893,19465,0.289567725,3.0029582103,3.4919799779,74.530554755
1107,2,2.002,5,25840,500,698,3490,6,0.1581801596,109.4126201335,47.5084519913,914,4570,0.1581801596,5.4211686713,9.1676562547,89.5991332041
1107,2,2.002,5,25840,500,698,3490,6,0.1581801596,109.8265122747,47.3566351449,2272,11360,0.1392307879,6.7821294297,9.9999952614,83.7049701612
1107,2,2.002,5,25840,500,698,3490,6,0.1581801596,107.6390852188,48.3054808873,2656,13280,0.1220118903,6.1323967523,9.1045642892,89.9975230542
1107,2,2.002,5,25840,500,698,3490,6,0.1581801596,112.3283249061,47.5345820608,3568,17840,0.1133457725,5.3252654112,9.2403804183,89.9993945504
1107,2,2.002,5,25840,500,698,3490,6,0.1581801596,109.9085719233,47.8608751064,5133,25665,0.1195483788,5.7305364995,9.9893620699,89.9930500272
1107,2,2.002,5,25840,500,698,3490,6,0.1581801596,108.7394798242,46.7483315808,5612,28060,0.1317882534,5.1754606838,9.9999973868,81.6854003062
1107,2,2.003,5,25840,500,698,3490,1,0.0466126101,11.1004209746,22.9448686031,977,4885,0.0466126101,5.0287111344,4.2991290757,0.0010389805
1107,2,2.004,5,25840,500,698,3490,9,0.5993196721,65.3350979584,92.5995709885,1004,5020,0.2238372991,3.5709686849,3.9687014234,27.3946643111
1107,2,2.004,5,25840,500,698,3490,9,0.5993196721,65.1745662165,92.711253913,2603,13015,0.5993196721,3.9299335759,4.1023168617,77.2803818588
1107,2,2.004,5,25840,500,698,3490,9,0.5993196721,64.9606302573,92.497129002,2870,14350,0.2823877408,3.9546078096,4.2493984992,40.9430363093
1107,2,2.004,5,25840,500,698,3490,9,0.5993196721,65.522861408,95.7060346521,2989,14945,0.0928030011,4.56703959,6.4455977662,9.2826472049
1107,2,2.004,5,25840,500,698,3490,9,0.5993196721,62.5355828872,93.5174675698,3282,16410,0.1063039775,4.6299656366,7.3321307629,89.9991143355
1107,2,2.004,5,25840,500,698,3490,9,0.5993196721,65.1633418724,92.6307418231,4153,20765,0.5029576276,4.1495341159,4.2180097552,89.9194689775
1107,2,2.004,5,25840,500,698,3490,9,0.5993196721,65.864644881,93.7495721025,4280,21400,0.257514171,3.8905159134,3.8297037368,39.6444152359
1107,2,2.004,5,25840,500,698,3490,9,0.5993196721,66.3701502248,92.0534483645,4875,24375,0.0799278357,3.9638216776,4.47608738,47.8117022791
1107,2,2.004,5,25840,500,698,3490,9,0.5993196721,65.0677856867,92.7296156948,5884,29420,0.5698907565,4.2539476163,4.1426267899,67.0944346181
1107,2,2.005,5,25840,500,698,3490,2,0.2576741265,94.8533821361,76.5486839404,1421,7105,0.2576741265,4.8331535901,7.2201155673,32.0308705328
1107,2,2.005,5,25840,500,698,3490,2,0.2576741265,94.4360841508,75.777102729,4164,20820,0.2058532678,4.9711972922,9.825456642,34.9031946889
1107,2,2.006,5,25840,500,698,3490,3,0.310438535,17.7543014026,27.7871303193,1605,8025,0.310438535,4.722007527,4.6054527691,88.847753722
1107,2,2.006,5,25840,500,698,3490,3,0.310438535,17.6801465194,27.2080253267,3040,15200,0.2768370319,3.4603302287,3.9041209259,79.2393863224
1107,2,2.006,5,25840,500,698,3490,3,0.310438535,16.6931365808,27.404492877,5640,28200,0.1316270239,3.3385121663,4.3591567236,57.4501095629
1107,2,2.007,5,25840,500,698,3490,1,0.2340940208,16.7391871407,87.6162907617,1763,8815,0.2340940208,5.3627578501,4.3740987721,0.5716988797
1107,2,2.008,5,25840,500,698,3490,1,0.3579777216,120.9405648947,68.8322617357,1815,9075,0.3579777216,2.8288709851,3.5535132919,35.0970042207
1107,2,2.009,5,25840,500,698,3490,4,1.108444596,19.6555618273,88.7637202499,1941,9705,1.108444596,5.4911678359,4.6279374033,20.6449196308
1107,2,2.009,5,25840,500,698,3490,4,1.108444596,20.2267573784,88.9903197091,3062,15310,0.9933851429,4.2807756007,4.8511326545,89.9989868485
1107,2,2.009,5,25840,500,698,3490,4,1.108444596,20.3931784638,88.857190704,3973,19865,0.8586948095,4.7288939882,4.2720524801,12.6549331585
1107,2,2.009,5,25840,500,698,3490,4,1.108444596,20.1888567888,88.9444445398,5967,29835,1.0383945269,4.0902489346,4.6632153669,82.4569358267
1107,2,2.01,5,25840,500,698,3490,3,0.4532902311,23.3879936408,29.107329185,1982,9910,0.4419597625,3.8417064006,3.9528680236,80.4270957848
1107,2,2.01,5,25840,500,698,3490,3,0.4532902311,23.6720915831,28.9936416565,3800,19000,0.4117255049,3.5576422364,3.7215217596,53.9042387968
1107,2,2.01,5,25840,500,698,3490,3,0.4532902311,20.9817185495,28.7052506565,4015,20075,0.4532902311,4.2752215288,5.7208362213,72.5619641764
1107,2,2.011,5,25840,500,698,3490,4,0.16574762,116.0017171305,84.5327559572,2196,10980,0.16574762,7.8294627367,8.5309987196,73.5970971058
1107,2,2.011,5,25840,500,698,3490,4,0.16574762,116.9190095846,84.5739287681,3289,16445,0.1441335756,9.7190328895,8.1851797268,85.1421710897
1107,2,2.011,5,25840,500,698,3490,4,0.16574762,116.9094549595,86.6831791347,4579,22895,0.1469110407,9.9999999943,9.9999990828,89.8289910302
1107,2,2.011,5,25840,500,698,3490,4,0.16574762,116.0682063374,86.084202241,5566,27830,0.1188372415,7.8635611136,9.8158044053,19.2924597076
1107,2,2.012,5,25840,500,698,3490,4,0.6128098869,54.4146409286,92.9924513924,2263,11315,0.4573858762,3.7020667607,3.8929910832,87.462242305
1107,2,2.012,5,25840,500,698,3490,4,0.6128098869,54.8680719462,92.2035617062,3776,18880,0.2283443369,3.2849853833,3.8557499518,74.0852299527
1107,2,2.012,5,25840,500,698,3490,4,0.6128098869,54.105678382,93.4124184822,5083,25415,0.3071464116,3.4625508583,4.1486162233,65.1314821776
1107,2,2.012,5,25840,500,698,3490,4,0.6128098869,54.8915408719,93.0189236772,5646,28230,0.6128098869,4.1783365073,3.710465904,16.7976283493
1107,2,2.013,5,25840,500,698,3490,6,0.6268293176,84.9720348424,96.2988673574,2335,11675,0.6268293176,3.8377861239,3.7729027808,88.1846108585
1107,2,2.013,5,25840,500,698,3490,6,0.6268293176,85.0503384421,96.4390199931,3152,15760,0.4764247502,3.9289426667,4.3081964093,60.568174438
1107,2,2.013,5,25840,500,698,3490,6,0.6268293176,84.6958092866,96.2072214572,4042,20210,0.2717178974,3.6167050146,3.5963888386,60.3073760759
1107,2,2.013,5,25840,500,698,3490,6,0.6268293176,84.603069464,96.27726453,4261,21305,0.3285788285,4.0594766791,3.7359881545,72.6642276277
1107,2,2.013,5,25840,500,698,3490,6,0.6268293176,84.1900585069,95.8208173161,5208,26040,0.185215599,3.9542701723,3.3764500237,71.9976080166
1107,2,2.013,5,25840,500,698,3490,6,0.6268293176,84.4410720617,96.6538590645,5804,29020,0.5738355218,4.0598432377,3.6175407052,84.1491859547
1107,2,2.014,5,25840,500,698,3490,1,0.5250198533,114.8821541315,41.3685301528,2592,12960,0.5250198533,3.3933389511,4.0538495622,89.9187856863
1107,2,2.015,5,25840,500,698,3490,2,0.1607052815,95.0412081566,101.0191993651,2804,14020,0.1607052815,3.6915751281,2.2773011384,65.9339877895
1107,2,2.015,5,25840,500,698,3490,2,0.1607052815,94.7203388987,100.7430857194,2815,14075,0.1517051675,4.6449049132,3.2434403368,43.2810880165
1107,2,2.016,5,25840,500,698,3490,1,0.0859087293,41.1011806975,35.1270646073,2861,14305,0.0859087293,9.9999697851,2.6099704293,38.4169105611
1107,2,2.017,5,25840,500,698,3490,2,0.2039034609,4.8069251174,4.6045113108,2882,14410,0.2039034609,3.1060358049,3.6936955225,89.9998634127
1107,2,2.017,5,25840,500,698,3490,2,0.2039034609,5.0052184771,4.5871848562,5552,27760,0.1183657558,3.5320620538,5.5256012121,89.9633329583
1107,2,2.018,5,25840,500,698,3490,1,0.5547492251,39.5338541417,76.8582562927,2888,14440,0.5547492251,4.2194266778,2.1847663448,56.5921840487
1107,2,2.019,5,25840,500,698,3490,1,0.1164739574,95.8722357754,26.3196716825,3082,15410,0.1164739574,2.8550633983,5.8108639763,57.2568016981
1107,2,2.02,5,25840,500,698,3490,1,0.1226850405,102.0786042942,58.4728425852,3130,15650,0.1226850405,2.8443399125,5.1485126625,85.2379254172
1107,2,2.021,5,25840,500,698,3490,3,0.2142945816,94.6954845296,93.012511712,3195,15975,0.1513301704,4.4137290858,3.4123113905,88.2587872632
1107,2,2.021,5,25840,500,698,3490,3,0.2142945816,94.9136087562,92.6145314258,4981,24905,0.2142945816,3.7021914475,2.9296910107,18.6306582958
1107,2,2.021,5,25840,500,698,3490,3,0.2142945816,95.3133995769,92.2092693304,5777,28885,0.1948355345,2.131649193,3.1666645842,0.0170758874
1107,2,2.022,5,25840,500,698,3490,1,0.2229007062,51.2284746797,91.8650097962,3397,16985,0.2229007062,3.4572560717,9.9989902767,72.7238123171
1107,2,2.023,5,25840,500,698,3490,1,0.2875765761,77.3748914651,90.3651211132,3759,18795,0.2875765761,3.8841186822,3.5286825092,42.7286581861
1107,2,2.024,5,25840,500,698,3490,1,0.0783629282,118.9055072974,109.5259184961,3991,19955,0.0783629282,6.6068651124,4.9057212828,58.3775244969
1107,2,2.025,5,25840,500,698,3490,1,0.1812153608,109.7515265285,14.9618664068,4429,22145,0.1812153608,2.0000000329,2.000000052,15.4599395034
1107,2,2.026,5,25840,500,698,3490,1,0.3010622186,5.3093121086,17.7951636133,4648,23240,0.3010622186,3.331373645,3.6695989975,71.1988877008
1107,2,2.027,5,25840,500,698,3490,1,0.1324308304,26.0663101354,20.0651156595,4664,23320,0.1324308304,2.6471080439,3.7510773511,57.3655387883
1107,2,2.028,5,25840,500,698,3490,1,0.1043947035,102.0603373265,75.7772323996,5226,26130,0.1043947035,2.2850263559,3.0845509693,36.8355704217
1107,2,2.029,5,25840,500,698,3490,1,0.1376776015,72.0849878244,70.7769440593,5259,26295,0.1376776015,3.0499554458,3.7799603035,39.8725096378
1107,2,2.03,5,25840,500,698,3490,1,0.0924473353,33.7568372581,22.299745252,5317,26585,0.0924473353,2.9676197394,4.2383908352,24.0180347127
1107,3,3.001,5,25115,500,845,4225,6,0.8680006776,61.3433863049,57.4861582568,2173,10865,0.8680006776,4.6112590338,4.2369549424,78.118566339
1107,3,3.001,5,25115,500,845,4225,6,0.8680006776,61.5769738137,59.3912448639,3232,16160,0.5770742635,5.420080579,4.6997716014,89.9997071446
1107,3,3.001,5,25115,500,845,4225,6,0.8680006776,61.9681429504,56.819561745,3379,16895,0.3206370013,3.9993116884,4.4846659282,10.7473849309
1107,3,3.001,5,25115,500,845,4225,6,0.8680006776,60.7946857331,57.2506255475,4346,21730,0.5454425784,4.0595873517,4.1323658918,31.3577703961
1107,3,3.001,5,25115,500,845,4225,6,0.8680006776,61.1241453031,57.2629778721,5216,26080,0.6094845427,4.6698924467,4.2998532553,69.9859309122
1107,3,3.001,5,25115,500,845,4225,6,0.8680006776,60.0192588196,59.0001139591,5560,27800,0.166802091,4.3319310511,10,46.5503045196
1107,3,3.002,5,25115,500,845,4225,5,0.4017286701,60.9730192656,63.0132401755,2565,12825,0.4017286701,4.8445329757,4.5562046786,0.0001412865
1107,3,3.002,5,25115,500,845,4225,5,0.4017286701,60.8371390429,63.7969439505,4395,21975,0.3269587843,4.9662627407,4.3222138947,7.5246527981
1107,3,3.002,5,25115,500,845,4225,5,0.4017286701,61.2950458858,63.7044949113,5285,26425,0.295878644,4.462600163,4.2406618347,10.3245840014
1107,3,3.002,5,25115,500,845,4225,5,0.4017286701,60.5448492144,62.8263532681,5846,29230,0.2721275582,4.2982744319,4.6548104302,89.9999928346
1107,3,3.002,5,25115,500,845,4225,5,0.4017286701,60.918914056,64.038521728,5991,29955,0.0766694553,5.2942412127,2.0042046273,0.0920736235
1107,3,3.003,5,25115,500,845,4225,1,0.4267139232,16.7126768363,26.3061209735,849,4245,0.4267139232,9.9999999978,10,89.9969590243
1107,3,3.004,5,25115,500,845,4225,3,0.1256910043,100.4153566997,89.6069087817,929,4645,0.0636914128,9.9999945073,9.9999999977,89.8176118393
1107,3,3.004,5,25115,500,845,4225,3,0.1256910043,100.933549935,92.1868886689,4483,22415,0.1256910043,6.1535063119,2.0000137327,61.3391207819
1107,3,3.004,5,25115,500,845,4225,3,0.1256910043,99.4931194867,87.5427942224,4948,24740,0.0369275532,9.9999999999,9.9999590091,89.9981707761
1107,3,3.005,5,25115,500,845,4225,1,0.1435200155,55.3899965396,117.8302035728,1044,5220,0.1435200155,3.8230414901,4.9574916844,9.0834450439
1107,3,3.006,5,25115,500,845,4225,7,0.5980733031,42.0213573565,73.1664413254,1137,5685,0.5766295511,4.8246508074,5.0289516703,81.9906627545
1107,3,3.006,5,25115,500,845,4225,7,0.5980733031,41.4744920825,73.4858678888,2040,10200,0.5980733031,4.7818369459,5.2862235637,89.9994059126
1107,3,3.006,5,25115,500,845,4225,7,0.5980733031,41.5943959847,73.4194332235,2801,14005,0.5499102477,4.8273851514,5.0448602537,56.1363928117
1107,3,3.006,5,25115,500,845,4225,7,0.5980733031,41.2515958203,73.3527343173,3731,18655,0.5324344629,4.4144945472,4.765267179,21.7812502119
1107,3,3.006,5,25115,500,845,4225,7,0.5980733031,41.2428713251,73.7240536375,4140,20700,0.5617099611,4.1168519826,4.5155344487,27.3919974772
1107,3,3.006,5,25115,500,845,4225,7,0.5980733031,41.4626760747,73.4753213253,4772,23860,0.4176271474,5.8286877499,5.532219212,88.8025261719
1107,3,3.006,5,25115,500,845,4225,7,0.5980733031,42.6502178734,73.1879193146,5604,28020,0.5080320241,4.4344724403,3.9902347366,89.9600043616
1107,3,3.007,5,25115,500,845,4225,1,0.2587361892,125.5406675706,32.8916575407,1182,5910,0.2587361892,4.8453158857,2.2821218743,71.8075604033
1107,3,3.008,5,25115,500,845,4225,11,1.5914616814,65.734479108,45.2825028769,1249,6245,0.6731486786,3.7211221849,4.3803328846,3.70248872161305E-005
1107,3,3.008,5,25115,500,845,4225,11,1.5914616814,66.7773381419,44.8265475814,1963,9815,1.1768664727,4.4486151237,4.0731881292,62.8697396621
1107,3,3.008,5,25115,500,845,4225,11,1.5914616814,68.7175688672,42.6868027804,2654,13270,0.8883305884,7.1859005972,4.2974109526,48.3291713917
1107,3,3.008,5,25115,500,845,4225,11,1.5914616814,67.5168515654,44.4362181007,2906,14530,0.76071087,4.4308040414,3.9175327889,43.089357703
1107,3,3.008,5,25115,500,845,4225,11,1.5914616814,66.0062087299,45.0229434623,3285,16425,0.5818199301,3.6443393345,4.0246873074,12.3488108227
1107,3,3.008,5,25115,500,845,4225,11,1.5914616814,67.7971806236,42.5615768653,3554,17770,1.5914616814,2.1595869106,2.2451535214,76.5341802902
1107,3,3.008,5,25115,500,845,4225,11,1.5914616814,69.0914057176,43.3036442891,3586,17930,0.1125113836,3.2192918325,2.4528239554,53.5897193123
1107,3,3.008,5,25115,500,845,4225,11,1.5914616814,68.6700758937,39.8757105345,4429,22145,0.0366224312,10,9.9999376272,89.9697346532
1107,3,3.008,5,25115,500,845,4225,11,1.5914616814,65.9179752601,45.4850610053,4748,23740,0.4749689362,3.7744610532,4.2908240063,8.4672250245
1107,3,3.008,5,25115,500,845,4225,11,1.5914616814,67.5768094132,44.2731731406,4841,24205,0.8789871919,4.5570578503,3.9998482961,32.2886983941
1107,3,3.008,5,25115,500,845,4225,11,1.5914616814,66.865751712,44.8041597633,5477,27385,0.9059929922,4.5073168405,4.1681726249,54.7320897118
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.3001924924,37.7448749326,1418,7090,0.4295877871,3.6132578485,3.6067808763,49.540273949
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.0007412451,37.9076498592,1630,8150,0.2133575216,3.527675173,3.1538140025,54.291660912
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,70.5468747568,33.8968751629,1645,8225,0.1669763312,2.023096262,2.7300953726,86.8906723298
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.4128228404,37.4758384507,2014,10070,0.5978673396,3.2202626278,3.4687806653,44.5984902597
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,75.4982296955,34.4920454992,2518,12590,0.0687271539,7.7467015897,4.2214449929,85.2574448782
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,71.5949923981,39.4639299584,2655,13275,0.7422761534,6.3154835015,4.9010334332,47.6562235352
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.602292837,32.3641946677,2724,13620,0.146164966,3.0019763556,2.0000263526,12.0745201031
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,74.0574939943,32.5475409024,3423,17115,0.1277932567,3.4260724695,4.2673427295,48.5118124557
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,75.0539329903,35.0820731896,3600,18000,0.1266453231,2.2314436177,3.6100894723,42.1937200419
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.6223456041,33.2020112128,4065,20325,0.4193696792,3.3588238511,3.2351095979,40.9928952351
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,74.8053349773,29.994151419,4065,20325,0.1877432314,9.9999964561,5.8415679012,69.2671060271
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.6223456041,33.2020112128,4065,20325,0.4193696792,3.3588238511,3.2351095979,40.9928952351
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,74.8053349773,29.994151419,4065,20325,0.1877432314,9.9999964561,5.8415679012,69.2671060271
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.6223456041,33.2020112128,4065,20325,0.4193696792,3.3588238511,3.2351095979,40.9928952351
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,74.8053349773,29.994151419,4065,20325,0.1877432314,9.9999964561,5.8415679012,69.2671060271
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.6223456041,33.2020112128,4065,20325,0.4193696792,3.3588238511,3.2351095979,40.9928952351
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,74.8053349773,29.994151419,4065,20325,0.1877432314,9.9999964561,5.8415679012,69.2671060271
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.0810329477,37.8478602113,4266,21330,0.3963213856,3.6036275619,3.385065375,20.2913520079
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.7150609989,40.7026751122,4411,22055,0.0725901434,5.64408488,2.0012606171,0.002823117
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.5882019105,32.8085331229,4430,22150,0.1597508373,4.3767809269,3.7482903818,0.1799153704
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.9741374522,31.6414899382,5075,25375,0.0973257005,6.2266559216,2.0000000761,7.4732477655
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.4457191604,33.2213934522,5126,25630,0.3645789108,3.4826742305,3.0866200133,41.4432843236
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.6308915681,37.4844239031,5422,27110,0.4076094414,2.8214764968,3.1976767706,63.2939047231
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.22481146,38.4291517291,5584,27920,0.0876495337,6.1090244002,2.4884622007,74.7547920189
1107,3,3.009,5,25115,500,845,4225,25,0.7422761534,73.152251312,38.0538017118,5869,29345,0.3087418002,4.0933650108,3.6614843514,41.3609257025
1107,3,3.01,5,25115,500,845,4225,8,0.1643984188,55.4035097503,70.5164993909,1293,6465,0.093228563,6.3994410465,6.5992757372,0.3433912255
1107,3,3.01,5,25115,500,845,4225,8,0.1643984188,55.0409839348,70.4494489389,1783,8915,0.1307947947,7.438294022,6.2034562118,76.2672211352
1107,3,3.01,5,25115,500,845,4225,8,0.1643984188,53.3743748637,69.8464291107,2448,12240,0.0775381671,9.9999904986,9.6722038722,36.3908613139
1107,3,3.01,5,25115,500,845,4225,8,0.1643984188,55.8227052171,70.7882703197,3083,15415,0.1010512401,6.04725783,7.5880101787,2.0193650595
1107,3,3.01,5,25115,500,845,4225,8,0.1643984188,53.7004300123,73.5448063981,4398,21990,0.0517639014,7.2911164067,4.8216612691,5.0501848807
1107,3,3.01,5,25115,500,845,4225,8,0.1643984188,53.8988050032,67.3575007991,4488,22440,0.0593798454,2.0000209381,2.0000033217,70.6248735642
1107,3,3.01,5,25115,500,845,4225,8,0.1643984188,57.3786754182,69.9186994519,4699,23495,0.0989154927,6.3709787221,4.0175114743,65.3753738157
1107,3,3.01,5,25115,500,845,4225,8,0.1643984188,55.8092071882,71.6999331714,5176,25880,0.1643984188,4.3949227935,5.6809829567,89.99845673
1107,3,3.011,5,25115,500,845,4225,3,0.0707385262,60.1675750123,70.7275871703,2105,10525,0.0707385262,4.0758747486,3.2893297036,89.9989079015
1107,3,3.011,5,25115,500,845,4225,3,0.0707385262,60.8812803727,68.9559875527,4045,20225,0.0575174953,4.5219529619,2.0038800275,65.9841313033
1107,3,3.011,5,25115,500,845,4225,3,0.0707385262,60.4207843988,69.6263079483,4189,20945,0.0624443862,10,7.7412801256,87.4620893845
1107,3,3.012,5,25115,500,845,4225,7,0.1561001336,106.667908981,25.1078061231,1302,6510,0.0592794069,8.3241470415,4.9890757106,89.9999552182
1107,3,3.012,5,25115,500,845,4225,7,0.1561001336,108.6046202586,20.5714047388,1802,9010,0.1291948654,9.2504400757,9.6195955892,2.27659223123178E-005
